filename,width,height,class,xmin,ymin,xmax,ymax
DARK SOULS 21_02_2018 12_46_50.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_46_50.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_46_50.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_46_51.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_46_51.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_46_51.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_46_51.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_46_51.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_46_52.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_46_52.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_46_52.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_46_52.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_46_52.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_46_53.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_46_53.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_46_53.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_46_53.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_46_53.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_46_54.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_46_54.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_46_54.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_46_54.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_46_54.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_46_55.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_46_55.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_46_55.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_46_55.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_46_55.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_46_56.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_46_56.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_46_56.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_46_56.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_46_56.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_46_57.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_46_57.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_46_57.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_46_57.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_46_57.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_03.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_03.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_03.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_03.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_03.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_04.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_04.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_04.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_04.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_04.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_05.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_05.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_05.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_05.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_05.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_06.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_06.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_06.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_06.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_06.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_07.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_07.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_07.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_07.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_07.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_08.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_08.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_08.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_08.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_08.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_09.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_09.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_09.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_09.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_09.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_10.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_10.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_10.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_10.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_10.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_11.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_11.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_11.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_11.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_11.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_15.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_15.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_15.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_15.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_15.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_17.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_17.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_17.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_17.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_17.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_18.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_18.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_18.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_18.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_18.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_19.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_19.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_19.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_19.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_19.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_20.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_20.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_20.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_20.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_20.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_21.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_21.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_21.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_21.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_21.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_22.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_22.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_22.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_22.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_22.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_23.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_23.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_23.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_23.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_23.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_24.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_24.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_24.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_24.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_24.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_25.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_25.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_25.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_25.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_25.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_26.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_26.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_26.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_26.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_26.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_27.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_27.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_27.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_27.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_27.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_28.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_28.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_28.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_28.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_28.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_29.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_29.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_29.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_29.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_29.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_30.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_30.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_30.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_30.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_30.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_31.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_31.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_31.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_31.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_31.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_32.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_32.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_32.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_32.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_32.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_33.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_33.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_33.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_33.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_33.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_34.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_34.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_34.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_34.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_34.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_35.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_35.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_35.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_35.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_35.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_36.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_36.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_36.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_36.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_36.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_37.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_37.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_37.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_37.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_37.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_38.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_38.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_38.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_38.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_38.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_39.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_39.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_39.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_39.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_39.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_40.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_40.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_40.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_40.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_40.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_41.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_41.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_41.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_41.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_41.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_42.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_42.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_42.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_42.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_42.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_43.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_43.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_43.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_43.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_43.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_44.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_44.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_44.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_44.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_44.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_45.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_45.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_45.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_45.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_45.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_46.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_46.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_46.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_46.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_46.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_47.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_47.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_47.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_47.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_47.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_48.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_48.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_48.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_48.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_48.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_49.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_49.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_49.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_49.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_49.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_50.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_50.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_50.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_50.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_50.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_51.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_51.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_51.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_51.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_51.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_52.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_52.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_52.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_52.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_52.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_53.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_53.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_53.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_53.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_53.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_54.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_54.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_54.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_54.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_54.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_55.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_55.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_55.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_55.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_55.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_56.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_56.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_56.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_56.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_56.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_57.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_57.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_57.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_57.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_57.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_58.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_58.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_58.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_58.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_58.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_47_59.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_47_59.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_47_59.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_47_59.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_47_59.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_48_00.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_48_00.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_48_00.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_48_00.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_48_00.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_48_02.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_48_02.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_48_02.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_48_02.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_48_02.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_48_04.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_48_04.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_48_04.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_48_04.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_48_04.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_48_05.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_48_05.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_48_05.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_48_05.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_48_05.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_48_08.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_48_08.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_48_08.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_48_08.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_48_08.png,1024,576,bossHP,314,469,847,479
